nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS1e,AATS2e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0e,AATSC1e,AATSC2e,AATSC3e,AATSC4e,AATSC5e,AATSC6e,AATSC7e,AATSC8e,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SM1_Dze,VE1_Dze,VE2_Dze,VE3_Dze,VR1_Dze,VR2_Dze,VR3_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,EE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,SpAbs_Dzs,SpMax_Dzs,SpDiam_Dzs,SpAD_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE1_Dzs,VE2_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,VR3_Dzs,nBase,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsM,bpol,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMax3_Bhv,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMin1_Bhv,SpMin2_Bhv,SpMin3_Bhv,SpMin4_Bhv,SpMin5_Bhv,SpMin6_Bhv,SpMin7_Bhv,SpMin8_Bhv,SpMax1_Bhe,SpMax2_Bhe,SpMax3_Bhe,SpMax4_Bhe,SpMax5_Bhe,SpMax6_Bhe,SpMax7_Bhe,SpMax8_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin3_Bhe,SpMin4_Bhe,SpMin5_Bhe,SpMin6_Bhe,SpMin7_Bhe,SpMin8_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMax4_Bhp,SpMax5_Bhp,SpMax6_Bhp,SpMax7_Bhp,SpMax8_Bhp,SpMin1_Bhp,SpMin2_Bhp,SpMin3_Bhp,SpMin4_Bhp,SpMin5_Bhp,SpMin6_Bhp,SpMin7_Bhp,SpMin8_Bhp,SpMax1_Bhi,SpMax2_Bhi,SpMax3_Bhi,SpMax4_Bhi,SpMax5_Bhi,SpMax6_Bhi,SpMax7_Bhi,SpMax8_Bhi,SpMin1_Bhi,SpMin2_Bhi,SpMin3_Bhi,SpMin4_Bhi,SpMin5_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMin8_Bhi,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,SpMax7_Bhs,SpMax8_Bhs,SpMin1_Bhs,SpMin2_Bhs,SpMin3_Bhs,SpMin4_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin7_Bhs,SpMin8_Bhs,Sv,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,ECCEN,nHBd,nHBa,nwHBa,nHaaCH,nHother,nsCH3,naaCH,nsCl,SHBd,SwHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHsOH,SHsSH,SHsNH2,SHdsCH,SHaaCH,SHCHnX,SHCsats,SHCsatu,SHAvin,SHother,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH3p,SsNH2,SssNH2p,SdNH,SssNH,SaaNH,StN,SsssNHp,SdsN,SaaN,SsssN,SddsN,SaasN,SssssNp,SsOH,SdO,SssO,SaaO,SaOm,SsOm,SsF,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SddsP,SsssssP,SsSH,SsCl,minHBd,minwHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHdNH,minHsSH,minHsNH2,minHssNH,minHaaNH,minHsNH3p,minHssNH2p,minHsssNHp,minHtCH,minHdCH2,minHdsCH,minHaaCH,minHCHnX,minHCsats,minHCsatu,minHAvin,minHother,minsCH3,mindCH2,minssCH2,mintCH,mindsCH,minaaCH,minsssCH,minddC,mintsC,mindssC,minaasC,minaaaC,mindsN,minsOH,mindO,minssO,minaaO,minaOm,minsOm,minsF,minsSiH3,minssSiH2,minsssSiH,minssssSi,minsPH2,minssPH,minsssP,mindsssP,minddsP,minsssssP,minsSH,mindS,minssS,minaaS,mindssS,minddssS,minssssssS,minSm,minsCl,maxHBd,maxwHBd,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxHsOH,maxHdNH,maxHsSH,maxHsNH2,maxHssNH,maxHaaNH,maxHsNH3p,maxHssNH2p,maxHsssNHp,maxHtCH,maxHdCH2,maxHdsCH,maxHaaCH,maxHCHnX,maxHCsats,maxHCsatu,maxHAvin,maxHother,maxHmisc,maxsLi,maxssBe,maxssssBem,maxsBH2,maxssBH,maxsssB,maxssssBm,maxsCH3,maxdCH2,maxssCH2,maxtCH,maxdsCH,maxaaCH,maxsssCH,maxddC,maxtsC,maxdssC,maxaasC,maxaaaC,maxssssC,maxsNH3p,maxsNH2,maxssNH2p,maxdNH,maxssNH,maxaaNH,maxtN,maxsssNHp,maxdsN,maxaaN,maxsssN,maxddsN,maxaasN,maxssssNp,maxsOH,maxdO,maxssO,sumI,meanI,hmax,gmax,hmin,gmin,LipoaffinityIndex,MAXDN,MAXDP,DELS,MAXDN2,MAXDP2,DELS2,ETA_Alpha,ETA_AlphaP,ETA_dAlpha_A,ETA_dAlpha_B,ETA_Epsilon_1,ETA_Epsilon_2,ETA_Epsilon_3,ETA_Epsilon_4,ETA_Epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_Psi_1,ETA_dPsi_A,ETA_dPsi_B,ETA_Shape_P,ETA_Shape_Y,ETA_Shape_X,ETA_Beta,ETA_BetaP,ETA_Beta_s,ETA_BetaP_s,ETA_Beta_ns,ETA_BetaP_ns,ETA_dBeta,ETA_dBetaP,ETA_Beta_ns_d,ETA_BetaP_ns_d,ETA_Eta,ETA_EtaP,ETA_Eta_R,ETA_Eta_F,ETA_EtaP_F,ETA_Eta_L,ETA_EtaP_L,ETA_Eta_R_L,ETA_Eta_F_L,ETA_EtaP_F_L,ETA_Eta_B,ETA_EtaP_B,ETA_Eta_B_RC,ETA_EtaP_B_RC,FMF,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,HybRatio,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEO-22,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,PetitjeanNumber,nRing,nRotB,RotBFrac,nRotBt,RotBtFrac,topoRadius,topoDiameter,topoShape,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,TopoPSA,VABC,VAdjMat,MWC2,MWC3,MWC4,MWC5,MWC6,MWC7,MWC8,MWC9,MWC10,TWC,SRW2,SRW3,SRW4,SRW5,SRW6,SRW7,SRW8,SRW9,SRW10,TSRW,MW,AMW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
1,1.0983,1.20626289,53.1163,24.846758,6,6,19,13,6,8,0,3,4441.518355,2706.747135,4072.030433,4346.115664,3907.373873,2401.508515,2581.999895,1007.056936,1148.468316,5231.751928,5755.224849,7770.380784,7688.838279,5999.722079,4660.326389,3733.681277,2031.549754,837.3726276,164.84131,157.063176,244.193636,297.507106,224.490743,189.115132,171.135686,115.470118,45.94986,36.41328943,38.26334954,52.96065167,55.04519383,45.60153463,33.71603941,24.81283345,15.49087969,5.49949012,3016.533474,2743.76963,4357.195172,5402.171789,4261.390372,3625.12169,3268.149189,2213.624647,876.1455192,132.2328151,74.84670782,136.7613169,149.5041152,79.06599604,85.1563786,101.6234568,58.94650206,21.16049383,233.7641239,142.4603755,140.4148425,127.8269313,144.7175509,104.4134137,129.0999948,77.46591815,229.6936632,275.3553646,302.906571,267.944165,226.1423023,222.2119289,202.6228865,186.6840639,156.273058,167.4745255,8.675858421,8.266482947,8.420470207,8.750209,8.314471963,8.222397043,8.5567843,8.882316769,9.189972,1.916488917,2.013860502,1.826229368,1.618976289,1.688945727,1.465914757,1.240641673,1.19160613,1.099898024,158.7649197,144.4089279,150.2481094,158.8874056,157.8292731,157.6139865,163.4074595,170.278819,175.2291038,6.959621848,3.939300412,4.715907478,4.39717986,2.928370224,3.702451244,5.08117284,4.534346312,4.232098765,0.522594818,-0.286963289,-0.029109267,0.167561894,-0.154865273,-2.39E-04,0.148619042,-0.200100778,0.122588942,1870.171666,-40.86755474,48.28937126,-778.4909691,261.0451281,-332.5968337,558.423187,-827.5622727,429.7339017,893.0010738,23.87662306,-11.72215886,-232.4451053,14.42121791,-236.16209,113.8979929,-172.2357866,123.8437775,3.119908737,-0.451228211,-0.136800388,-0.337475319,-0.555038784,0.117962161,0.529041856,-1.633897557,1.088942017,5.776423556,0.17608746,0.616688524,0.293120994,0.909034079,-2.816196635,-0.505152281,-0.647307102,-0.365620825,23.67301893,-0.571918052,-5.07781069,4.757832842,-2.2057165,-6.819060033,-4.976026222,0.885442976,1.733846588,50.70365156,-6.631308209,15.28324005,-6.205792349,0.025563632,3.503384179,-9.768461626,-18.63757172,-3.698551966,0.02750499,-0.015103331,-0.001003768,0.004928291,-0.005735751,-1.04E-05,0.007430952,-0.015392368,0.024517788,98.43008769,-2.150923934,1.665150733,-22.89679321,9.668338076,-14.4607319,27.92115935,-63.65863636,85.94678033,47.00005652,1.256664372,-0.404212374,-6.836620744,0.534119182,-10.26791696,5.694899644,-13.24890666,24.7687555,0.164205723,-0.023748853,-0.004717255,-0.009925745,-0.020556992,0.00512879,0.026452093,-0.125684427,0.217788403,0.304022292,0.009267761,0.021265122,0.008621206,0.033667929,-0.122443332,-0.025257614,-0.049792854,-0.073124165,1.245948364,-0.03010095,-0.17509692,0.13993626,-0.081693204,-0.296480871,-0.248801311,0.068110998,0.346769318,2.66861324,-0.349016222,0.527008277,-0.182523304,9.47E-04,0.152321051,-0.488423081,-1.433659363,-0.739710393,-0.549112389,-0.036494025,0.179178066,-0.208534915,-3.78E-04,0.270167414,-0.559620901,0.891394178,-0.021852301,0.016917091,-0.23261986,0.098225434,-0.146913736,0.283664883,-0.646739608,0.873175899,0.026737508,-0.008600253,-0.145459841,0.011364224,-0.218466055,0.121167932,-0.281891292,0.526994164,-0.144628657,-0.028727712,-0.060447008,-0.125190472,0.031233927,0.161091175,-0.765408325,1.326314329,0.030483821,0.069945928,0.02835715,0.110741645,-0.402744585,-0.083078165,-0.163780273,-0.240522379,-0.024159067,-0.140533047,0.112313049,-0.065567086,-0.237955986,-0.1996883,0.054665988,0.278317567,-0.130785614,0.197483948,-0.068396312,3.55E-04,0.057078729,-0.183025054,-0.537230102,-0.277189059,1.445585039,0.978003009,0.765597209,1.014146678,0.820653502,0.790794644,1.750120338,0.438517894,0.50465537,0.633264688,1.217878559,1.017926811,1.154686879,0.61250743,1.95494242,0.84481435,0.718148487,0.826867721,1.044535402,1.020775254,1.25164688,0.896338537,1.326186033,0.695234227,0.851314679,0.867122446,1.113689929,0.98297245,0.801461529,0.907434668,2.014462179,0.050654174,0.703938441,0.746895177,0.938639017,0.907505009,1.361163772,1.024163507,1.285074623,1.497041557,1.108540615,1.162272258,0.822968344,0.985005862,1.165383498,1.117713971,0.765099378,0.480015207,0.782518742,0.489311809,1.036911785,0.501750514,0.763750434,1.773955846,2.344169863,1.919808267,56.90064181,29.47237973,45.63822489,58.63027982,4.510021525,29.47237973,2.044117647,0.280641683,0.021587822,-1.651879543,72.03282006,5.540986159,5.560258404,56.79278244,29.43147436,45.60375339,58.5444616,4.503420123,29.43147436,2.070166272,0.282912149,0.021762473,-1.641404514,71.96399186,5.535691682,5.559015645,83.82875772,41.39917577,65.32284678,83.27392362,6.405686432,41.39917577,-1.030406175,0.366883384,0.028221799,-1.303524607,64.87563556,4.990433505,5.42421378,61.17247466,31.1687637,47.43413177,62.15828852,4.781406809,31.1687637,1.165052746,0.21711586,0.01670122,-1.985521398,74.02097336,5.693921028,5.59565302,105.2909173,51.25596221,83.60787154,103.7945365,7.984195118,51.25596221,-2.778992885,0.467832291,0.035987099,-0.98753902,64.54884628,4.965295868,5.417648917,64.42228443,32.60250441,49.74179658,65.08458968,5.006506898,32.60250441,0.782724383,0.232435771,0.017879675,-1.896883748,71.6351672,5.510397477,5.55306195,61.9164171,31.20565951,46.39134051,62.6968563,4.8228351,31.20565951,1.22724625,0.079121638,0.00608628,-3.297799548,92.33806692,7.102928224,5.883093427,0,11.99629187,34.96985369,-0.348859368,0.30460845,3.681549276,9.444727273,13,19,15,12,6,4,1,7,10.273242,4.064932029,3.597348283,3.430249565,3.061074044,2.513858876,2.277018242,1.959650632,1.716833875,1.864006482,1.483420093,1.014576592,0.808001885,0.671013205,0.1669966,0.129734416,0.083923071,3.808285641,3.25251727,2.799701381,2.70025037,2.126410899,1.405351453,1.33562314,1.313637121,1.903810898,1.56549582,0.983664141,0.949275905,0.716951961,0.228906096,0.078006226,0.140907483,3.866813189,3.479375171,2.92343927,2.816791471,2.478738774,1.940968084,1.662078813,1.614572158,1.827010513,1.317332011,0.801034265,0.77397923,0.306876992,0.347238248,0.424657383,0.548433122,3.819449356,3.209595279,2.82973178,2.720807134,2.082794713,1.491374571,1.478814326,1.24620868,1.898719493,1.606269944,1.000220834,0.92655877,0.687150066,0.277390303,0.018328263,0.245355021,3.870514628,3.470283023,2.901349911,2.8552078,2.518547912,1.965663325,1.73087472,1.680728685,1.820597865,1.314567831,0.789642792,0.756338168,0.264020297,0.418527382,0.558226184,0.60290326,4.80466953,3.881060406,3.768111957,3.168933434,2.792696621,2.511861833,1.62339798,1.335987225,1.835872066,1.263775571,0.873427835,0.809356656,0.013516271,0.125215254,0.224544032,0.466710278,13.95159251,20.18645302,19.70196078,19.744,14.44716048,142.791897,0.734294343,1.062444896,1.036945304,1.039157895,0.760376867,7.515363,2.4568,49.5928,64.0010741,93.08343348,128.0021482,9.846319092,64.0010741,0.118706896,0.0091313,-2.770427245,62.78831086,4.829870066,5.3816996,155,1,5,7,3,3,0,3,2,0.781606426,0,25.33750429,8.26879075,8.009348987,3.9961411,0,0,0.554800005,0,0.665113353,0.781606426,0,0,0,1.474610156,0,0,0.846980663,0,1.474610156,0,0,-0.248270345,0,0,5.95997302,0,0,0,-0.929957133,3.238774863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.416707572,10.24729163,5.112728052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560777033,0.781606426,0,0.709820169,-0.929957133,8.009348987,3.9961411,0,0,0.554800005,0,0.665113353,0,0,0.781606426,0,0,0,0,0,0,0,0,0,0,0,0.461546762,0,0,0.846980663,0,0.461546762,0,0,-0.248270345,0,0,1.867114198,0,0,0,-0.929957133,0.731282579,0,0,8.416707572,10.24729163,5.112728052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709820169,0.781606426,0,10.24729163,2.100944157,8.009348987,3.9961411,0,0,0.554800005,0,0.665113353,0,0,0.781606426,0,0,0,0,0,0,0,0,0,0,0,0.531983025,0,0,0.846980663,0,0.531983025,0,0,0,0,0,0,0,0,0,0,0,0,0,2.100944157,0,0,0,0,1.343526235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.416707572,10.24729163,5.112728052,33.35802469,2.566001899,0.846980663,10.24729163,0.111868141,-0.929957133,2.920403104,2.5966238,3.24729163,14.75534282,2.716651235,3.156713103,19.91523589,6.42857,0.49451,0,0.00549,0.76692,0.98242,0.43333,0.65486,0.93367,0.33358,0.11206,-0.22152,0.04874,0.50336,0.21093,0,0.32593,0.31111,0,17,1.30769,8,0.61538,9,0.69231,1,0.07692,1.5,0.11538,7.1648,0.55114,17.53384,10.36904,0.79762,2.49211,0.1917,6.0922,3.60009,0.27693,0.3218,0.02475,0.4078,0.03137,0.315789474,13.05,2,3,3,3,1,1,0.125,1.812945276,3.431623566,3.681880803,4.037401198,4.037401198,4.037401198,34.44596025,65.20084775,69.95573525,76.71062276,76.71062276,76.71062276,0.426783477,0.807834775,0.866747559,0.950440229,0.950440229,0.950440229,2.434982237,0.816303948,0.566046711,0.210526316,0.210526316,0.210526316,0.400778257,0.758610935,0.813933984,0.892527003,0.892527003,0.892527003,25.51532628,40.87420862,43.87729546,47.81044283,48.96751388,47.81044283,50.08755039,34.85414317,31.31006867,26.69678246,25.51366271,26.69678246,11.07692308,5.024221453,3.703703704,5,7,2,1.79,1.3761,0,0,0,0,2.334815149,7.615919184,0,2.182247272,0,0.5,0.666666667,0,0,0,0,0.502,0.598,0.606,1.237,1.089,6.849,17,18,20,23,19,11,11,5,2,152,2.890371758,3.417726684,3.766997233,4.187759007,4.65811836,4.535284059,4.109335797,4.309539944,3.991873387,3.168897455,6.351866911,3.766858553,0.5,1,3,0.230769231,6,0.461538462,4,8,1,3.5,1.555555556,0.6875,0.613333333,0.368055556,0.121632653,0.118055556,0,0,0,0.269230769,0.091503268,0.045833333,0.055757576,0.040895062,0.015204082,0.039351852,0,0,0,0.557775942,42.44069493,64.19082226,84.88138986,6.529337682,42.44069493,0.154070814,0.011851601,-2.431445837,83.42528394,6.417329534,5.751136857,46.53,169.9148578,4.700439718,4.110873864,4.875197323,5.700443573,6.49375384,7.321849714,8.126518169,8.956093076,9.765890765,10.59650973,91.94713005,3.295836866,0,4.553876892,0,5.988961417,0,7.512617545,0,9.084436955,9.32170284,219.9693994,11.57733681,25.24384849,1.9418345,12.81773136,7.771488235,0,266,15,1.592,60
